design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_MAX_FANOUT,SYNTH_STRATEGY
sv_core,core,matrix_config_10,flow completed,0h6m31s0ms,0h5m16s0ms,34210.0,0.2,17105.0,18.6,-1,618.19,3015,0,0,0,0,0,0,114206,0,0,0,-1,-1,154321,27224,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.27,21.74,5.55,12.84,0.03,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11554,2655,0,3146,3421,20776,186772.88,-1,-1,-1,0.00416,0.00365,2.77e-08,-1,-1,-1,8.99,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_11,flow completed,0h6m30s0ms,0h5m15s0ms,34210.0,0.2,17105.0,18.6,-1,618.29,3015,0,0,0,0,0,0,114206,0,0,0,-1,-1,154321,27224,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.27,21.74,5.55,12.84,0.03,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11554,2655,0,3146,3421,20776,186772.88,-1,-1,-1,0.00416,0.00365,2.77e-08,-1,-1,-1,8.99,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_12,flow completed,0h6m28s0ms,0h5m12s0ms,34210.0,0.2,17105.0,18.6,-1,618.1,3015,0,0,0,0,0,0,114206,0,0,0,-1,-1,154321,27224,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.27,21.74,5.55,12.84,0.03,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11554,2655,0,3146,3421,20776,186772.88,-1,-1,-1,0.00416,0.00365,2.77e-08,-1,-1,-1,8.99,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_15,flow completed,0h6m8s0ms,0h4m52s0ms,34310.0,0.2,17155.0,18.6,-1,643.06,3015,0,0,0,0,0,0,114293,0,0,0,-1,-1,154328,27413,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.12,21.63,5.74,13.12,0.1,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11545,2655,0,3146,3431,20777,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,9.05,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_13,flow completed,0h6m31s0ms,0h5m16s0ms,34210.0,0.2,17105.0,18.6,-1,617.96,3015,0,0,0,0,0,0,114206,0,0,0,-1,-1,154321,27224,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.27,21.74,5.55,12.84,0.03,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11554,2655,0,3146,3421,20776,186772.88,-1,-1,-1,0.00416,0.00365,2.77e-08,-1,-1,-1,8.99,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_14,flow completed,0h6m29s0ms,0h5m13s0ms,34210.0,0.2,17105.0,18.6,-1,618.29,3015,0,0,0,0,0,0,114206,0,0,0,-1,-1,154321,27224,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.27,21.74,5.55,12.84,0.03,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11554,2655,0,3146,3421,20776,186772.88,-1,-1,-1,0.00416,0.00365,2.77e-08,-1,-1,-1,8.99,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_16,flow completed,0h6m10s0ms,0h4m53s0ms,34310.0,0.2,17155.0,18.6,-1,643.11,3015,0,0,0,0,0,0,114293,0,0,0,-1,-1,154328,27413,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.12,21.63,5.74,13.12,0.1,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11545,2655,0,3146,3431,20777,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,9.05,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_18,flow completed,0h5m59s0ms,0h4m43s0ms,34260.0,0.2,17130.0,18.6,-1,638.38,3015,0,0,0,0,0,0,113832,0,0,0,-1,-1,154341,27564,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.99,21.6,5.54,14.04,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11531,2655,0,3156,3426,20768,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_17,flow completed,0h6m13s0ms,0h4m57s0ms,34310.0,0.2,17155.0,18.6,-1,642.98,3015,0,0,0,0,0,0,114293,0,0,0,-1,-1,154328,27413,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.12,21.63,5.74,13.12,0.1,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11545,2655,0,3146,3431,20777,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,9.05,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_19,flow completed,0h5m59s0ms,0h4m44s0ms,34260.0,0.2,17130.0,18.6,-1,638.51,3015,0,0,0,0,0,0,113832,0,0,0,-1,-1,154341,27564,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.99,21.6,5.54,14.04,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11531,2655,0,3156,3426,20768,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_20,flow completed,0h5m59s0ms,0h4m42s0ms,34260.0,0.2,17130.0,18.6,-1,638.56,3015,0,0,0,0,0,0,113832,0,0,0,-1,-1,154341,27564,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.99,21.6,5.54,14.04,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11531,2655,0,3156,3426,20768,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_21,flow completed,0h6m0s0ms,0h4m44s0ms,34260.0,0.2,17130.0,18.6,-1,638.5,3015,0,0,0,0,0,0,113832,0,0,0,-1,-1,154341,27564,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.99,21.6,5.54,14.04,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11531,2655,0,3156,3426,20768,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_22,flow completed,0h6m3s0ms,0h4m47s0ms,34260.0,0.2,17130.0,18.6,-1,638.46,3015,0,0,0,0,0,0,113832,0,0,0,-1,-1,154341,27564,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.99,21.6,5.54,14.04,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11531,2655,0,3156,3426,20768,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_23,flow completed,0h6m1s0ms,0h4m46s0ms,34260.0,0.2,17130.0,18.6,-1,638.33,3015,0,0,0,0,0,0,113832,0,0,0,-1,-1,154341,27564,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.99,21.6,5.54,14.04,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11531,2655,0,3156,3426,20768,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_24,flow completed,0h6m7s0ms,0h4m51s0ms,34360.0,0.2,17180.0,18.6,-1,637.89,3015,0,0,0,0,0,0,113986,0,0,0,-1,-1,154043,27573,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.95,21.64,5.56,13.97,0.64,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11528,2655,0,3151,3436,20770,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.86,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_27,flow completed,0h5m51s0ms,0h4m35s0ms,34270.0,0.2,17135.0,18.6,-1,623.72,3015,0,0,0,0,0,0,114796,0,0,0,-1,-1,161803,28055,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.31,24.0,4.49,13.3,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11586,2655,0,3214,3427,20882,186772.88,-1,-1,-1,0.00417,0.00373,2.82e-08,-1,-1,-1,8.92,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_25,flow completed,0h6m9s0ms,0h4m53s0ms,34360.0,0.2,17180.0,18.6,-1,637.66,3015,0,0,0,0,0,0,113986,0,0,0,-1,-1,154043,27573,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.95,21.64,5.56,13.97,0.64,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11528,2655,0,3151,3436,20770,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.86,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_26,flow completed,0h6m10s0ms,0h4m54s0ms,34360.0,0.2,17180.0,18.6,-1,637.88,3015,0,0,0,0,0,0,113986,0,0,0,-1,-1,154043,27573,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.95,21.64,5.56,13.97,0.64,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11528,2655,0,3151,3436,20770,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.86,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_28,flow completed,0h5m48s0ms,0h4m32s0ms,34270.0,0.2,17135.0,18.6,-1,623.62,3015,0,0,0,0,0,0,114796,0,0,0,-1,-1,161803,28055,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.31,24.0,4.49,13.3,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11586,2655,0,3214,3427,20882,186772.88,-1,-1,-1,0.00417,0.00373,2.82e-08,-1,-1,-1,8.92,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_29,flow completed,0h5m48s0ms,0h4m32s0ms,34270.0,0.2,17135.0,18.6,-1,623.7,3015,0,0,0,0,0,0,114796,0,0,0,-1,-1,161803,28055,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.31,24.0,4.49,13.3,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11586,2655,0,3214,3427,20882,186772.88,-1,-1,-1,0.00417,0.00373,2.82e-08,-1,-1,-1,8.92,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_30,flow completed,0h5m50s0ms,0h4m34s0ms,34270.0,0.2,17135.0,18.6,-1,623.77,3015,0,0,0,0,0,0,114796,0,0,0,-1,-1,161803,28055,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.31,24.0,4.49,13.3,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11586,2655,0,3214,3427,20882,186772.88,-1,-1,-1,0.00417,0.00373,2.82e-08,-1,-1,-1,8.92,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_31,flow completed,0h5m50s0ms,0h4m34s0ms,34270.0,0.2,17135.0,18.6,-1,623.71,3015,0,0,0,0,0,0,114796,0,0,0,-1,-1,161803,28055,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.31,24.0,4.49,13.3,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11586,2655,0,3214,3427,20882,186772.88,-1,-1,-1,0.00417,0.00373,2.82e-08,-1,-1,-1,8.92,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_32,flow completed,0h5m48s0ms,0h4m31s0ms,34270.0,0.2,17135.0,18.6,-1,623.6,3015,0,0,0,0,0,0,114796,0,0,0,-1,-1,161803,28055,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.31,24.0,4.49,13.3,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11586,2655,0,3214,3427,20882,186772.88,-1,-1,-1,0.00417,0.00373,2.82e-08,-1,-1,-1,8.92,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_33,flow completed,0h5m47s0ms,0h4m30s0ms,34370.0,0.2,17185.0,18.6,-1,628.72,3015,0,0,0,0,0,0,114881,0,0,0,-1,-1,161934,27966,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,22.98,23.81,4.98,13.82,0.15,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11584,2655,0,3207,3437,20883,186772.88,-1,-1,-1,0.00418,0.00372,2.82e-08,-1,-1,-1,8.94,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_34,flow completed,0h5m48s0ms,0h4m31s0ms,34370.0,0.2,17185.0,18.6,-1,628.77,3015,0,0,0,0,0,0,114881,0,0,0,-1,-1,161934,27966,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,22.98,23.81,4.98,13.82,0.15,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11584,2655,0,3207,3437,20883,186772.88,-1,-1,-1,0.00418,0.00372,2.82e-08,-1,-1,-1,8.94,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_35,flow completed,0h5m47s0ms,0h4m30s0ms,34370.0,0.2,17185.0,18.6,-1,628.67,3015,0,0,0,0,0,0,114881,0,0,0,-1,-1,161934,27966,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,22.98,23.81,4.98,13.82,0.15,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11584,2655,0,3207,3437,20883,186772.88,-1,-1,-1,0.00418,0.00372,2.82e-08,-1,-1,-1,8.94,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_36,flow completed,0h5m45s0ms,0h4m28s0ms,34260.0,0.2,17130.0,18.6,-1,627.7,3015,0,0,0,0,0,0,114526,0,0,0,-1,-1,154029,27172,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,120705673.0,0.0,21.64,21.66,6.48,12.81,0.33,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11538,2655,0,3151,3426,20770,186772.88,-1,-1,-1,0.00422,0.00365,2.78e-08,-1,-1,-1,9.11,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_37,flow completed,0h5m44s0ms,0h4m28s0ms,34260.0,0.2,17130.0,18.6,-1,627.5,3015,0,0,0,0,0,0,114526,0,0,0,-1,-1,154029,27172,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,120705673.0,0.0,21.64,21.66,6.48,12.81,0.33,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11538,2655,0,3151,3426,20770,186772.88,-1,-1,-1,0.00422,0.00365,2.78e-08,-1,-1,-1,9.11,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
